"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"275","es","en","A su vez, las garrapatas se infectan cuando se alimentan de aves y mamíferos que llevan la bacteria en la sangre.","Ticks become infected when they feed on birds or mammals that carry the bacterium in their blood.",17,21
"789","es","en","Para lograrlo, el Centro recogerá, compilará, evaluará y difundirá datos científicos y técnicos relevantes, incluidos los de tipificación.","To achieve this, the centre shall collect, collate, evaluate and disseminate relevant scientific and technical data, including typing information.",19,18
"901","es","en","Hasta ahora no se dispone de vacunas contra el serogrupo B.","To date, no vaccine is available against serogroup B.",9,11
"189","es","en","investigar un brote de una enfermedad infecciosa, por ejemplo para establecer una relación entre una intoxicación alimentaria y un alimento determinado;","to investigate an outbreak of an infectious disease, for example - to establish an association between food poisoning and a specific foodstuff",22,21
"2109","es","en","A fin de proteger a los niños, se dispone de vacunas eficaces, que han de administrarse muy poco después del nacimiento.","To protect children, effective vaccines are available, to be administered very early on after birth.",15,21
"457","es","en","estudiar la patogenicidad, virulencia y resistencia a los antibióticos de determinadas cepas de una especie;","to study pathogenicity, virulence and antibiotic resistance of individual strains within a species",13,15
"121","es","en","Para ver nuestras fuentes RSS necesita un software llamado lector o agregador.","To view our RSS feeds you need software called a feed reader or aggregator.",14,12
"42","es","en","Actualmente, la comunicación en materia de salud es un área vital de conocimientos y prácticas para el cambio efectivo del comportamiento:","Today, health communication is a key area of knowledge and practice for effective behavioural change:",15,21
"1335","es","en","herramientas empleadas para la detección de amenazas y su localización.","tools used for the threat detection and threat tracking.",9,10
"2271","es","en","LOS SEIS PROBLEMAS SANITARIOS MÁS CANDENTESMANTÉNGASE AL DÍA","TOP SIX HEALTH TOPICSSTAY UP TO DATE",7,8
"173","es","en","La toxoplasmosis es una infección provocada por el parásito Toxoplasma gondii.","Toxoplasmosis is an infection caused by the parasite Toxoplasma gondii.",10,11
"1091","es","en","Estrategia de formación y apoyo a los Estados miembros","Training strategy and support to Member States",7,9
"1967","es","en","formación, perfil y cometidos de los miembros del equipo.","training, profile and tasks of team members.",7,9
"1253","es","en","La transmisión puede reducirse sobre todo mejorando la higiene en la manipulación durante la producción de alimentos.","Transmission can be reduced especially by improving hygiene in food production handling.",12,17
"1155","es","en","La enfermedad se transmite normalmente por medio de una mordedura o por contacto directo con la saliva de un animal infectado.","Transmission normally occurs through a bite or direct contact with the saliva of an infected animal.",16,21
"796","es","en","La transmisión se produce por vía oral-fecal, ya sea directamente entre personas o por propagación a través de alimentos o agua contaminados.","Transmission occurs by the oral-faecal route, either directly person to person or spread via contaminated food or water.",18,22
"734","es","en","La transmisión se produce por vía oral-fecal o por contacto con la saliva.","Transmission occurs via the oral-faecal route or contact with saliva.",10,13
"2340","es","en","La transmisión al ser humano se produce por inhalación de orina, excrementos o saliva infectados de roedores.","Transmission of the virus to humans occurs through the inhalation of infected rodent urine, droppings, or saliva.",17,17
"1853","es","en","Los virus se transmiten de persona a persona por contacto directo con sangre o líquidos corporales.","Transmission of the viruses occurs from person to person through close contact with blood or body fluids.",17,16
"2338","es","en","La transmisión requiere un huésped intermedio, un mosquito (anófeles) que se encuentra en todo el mundo.","Transmission requires an intermediate mosquito (anopheles) host, which is found worldwide.",11,16
"997","es","en","La infección en los seres humanos se produce por inhalación del virus en aerosoles generados a partir de los excrementos de roedores infectados.","Transmission to humans occurs through inhalation of virus in aerosol from excreta of infected rodents.",15,23
"1878","es","en","En la actualidad, la transmisión por transfusiones de sangre o uso de productos derivados del plasma es rara en la UE.","Transmission via blood transfusion or through the use of plasma-derived products is now rare in the EU.",17,21
"1811","es","en","La triquinelosis es una enfermedad zoonótica provocada por parásitos del género Trichinella que se halla presente en todo el mundo.","Trichinellosis is a zoonotic disease caused by Trichinella parasites. The disease occurs worldwide.",13,20
"78","es","en","La tuberculosis (TB) es una enfermedad bacteriana que afecta a diferentes órganos humanos, pero sobre todo al pulmón.","Tuberculosis (TB) is a bacterial disease which affects different human organs, but primarily the lung.",15,18
"2018","es","en","tipos y propósitos de la documentación empleada, por ejemplo, informes, formularios, plantillas, listas de control, etc.","types and purpose of documentation used e.g.:   reports, forms, templates, checklists, etc.",13,16
"946","es","en","La fiebre tifoidea y paratifoidea son enfermedades sistémicas provocadas por las bacterias Salmonella typhi y Salmonella paratyphi, respectivamente.","Typhoid and paratyphoid fevers are systemic diseases caused by the bacteria Salmonella typhi and Salmonella paratyphi, respectively.",17,18
"991","es","en","Los síntomas típicos son fiebre, dolor de cabeza, cansancio y una erupción cutánea característica llamada eritema migratorio.","Typical symptoms include fever, headache, fatigue, and a characteristic skin rash called erythema migrans.",14,17
"1840","es","en","En condiciones favorables, estas bacterias pueden empezar a multiplicarse y provocar la enfermedad clínica.","Under favourable conditions, these bacteria can start multiplying and cause clinical disease.",12,14
