"","X","Satz.1.id","Satz.1.TranslatorSource","Satz.1.BLEU","Satz.1.ROUGE","Satz.1.BLEURT","Satz.2.id","Satz.2.TranslatorSource","Satz.2.BLEU","Satz.2.ROUGE","Satz.2.BLEURT","Original","Expected","Satz.1","Satz.2","Similarity.rating.DP","Similarity.rating.TS","Comments.TS","Comments.DP","Translation.rating.TS","Wrong.translation.TS","Comments.TS.1","Similarity.rating.BLEU","Similarity.rating.ROUGE","Similarity.rating.BLEURT","testBLEU.DP.rating","testROUGE.DP.rating","testBLEURT.DP.rating","testBLEU.TS.rating","testROUGE.TS.rating","testBLEURT.TS.rating"
"296","296","19511","Deepl","0.616995467462786","0.926829268292683","0.601393699645996","56520","IBM","0.323670964319391","0.744186046511628","0.436731040477753","Der Mensch ist das einzige Reservoir des Virus, das durch Trpfcheninfektion und/oder Speichel von Mensch zu Mensch bertragen wird.","Humans are the only reservoirs of the virus, which is transmitted from person to person via droplets and/or saliva.","Humans are the only reservoir of the virus, which is transmitted from person to person by droplet infection and/or saliva.","The human being is the only reservoir of the virus, which is transmitted from human to human by droplet infection and/or saliva.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"297","297","19511","Deepl","0.616995467462786","0.926829268292683","0.601393699645996","1005","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000670961650157774","0.648648648648649","-0.0372473560273647","Der Mensch ist das einzige Reservoir des Virus, das durch Trpfcheninfektion und/oder Speichel von Mensch zu Mensch bertragen wird.","Humans are the only reservoirs of the virus, which is transmitted from person to person via droplets and/or saliva.","Humans are the only reservoir of the virus, which is transmitted from person to person by droplet infection and/or saliva.","Human being the only reservoir of the virus transmitted by droplet infection and/or saliva from humans.",">",">","""from humans"" not really wrong but definetily sounding weird here","",">","","""from humans"" not really wrong but definetily sounding weird here",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"298","298","38015","Google","0.355940749348801","0.878048780487805","0.560588300228119","56520","IBM","0.323670964319391","0.744186046511628","0.436731040477753","Der Mensch ist das einzige Reservoir des Virus, das durch Trpfcheninfektion und/oder Speichel von Mensch zu Mensch bertragen wird.","Humans are the only reservoirs of the virus, which is transmitted from person to person via droplets and/or saliva.","Humans are the only reservoir of the virus that is transmitted from person to person through droplet infection and / or saliva.","The human being is the only reservoir of the virus, which is transmitted from human to human by droplet infection and/or saliva.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"299","299","38015","Google","0.355940749348801","0.878048780487805","0.560588300228119","1005","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000670961650157774","0.648648648648649","-0.0372473560273647","Der Mensch ist das einzige Reservoir des Virus, das durch Trpfcheninfektion und/oder Speichel von Mensch zu Mensch bertragen wird.","Humans are the only reservoirs of the virus, which is transmitted from person to person via droplets and/or saliva.","Humans are the only reservoir of the virus that is transmitted from person to person through droplet infection and / or saliva.","Human being the only reservoir of the virus transmitted by droplet infection and/or saliva from humans.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"300","300","56520","IBM","0.323670964319391","0.744186046511628","0.436731040477753","1005","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000670961650157774","0.648648648648649","-0.0372473560273647","Der Mensch ist das einzige Reservoir des Virus, das durch Trpfcheninfektion und/oder Speichel von Mensch zu Mensch bertragen wird.","Humans are the only reservoirs of the virus, which is transmitted from person to person via droplets and/or saliva.","The human being is the only reservoir of the virus, which is transmitted from human to human by droplet infection and/or saliva.","Human being the only reservoir of the virus transmitted by droplet infection and/or saliva from humans.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"301","301","44875","Google","1","1","0.928244590759277","7864","CEF","0.782542290036644","0.928571428571429","0.872187435626984","Seine Sicherheit und Wirksamkeit wurde bei Frauen im Alter von 18 bis 45 Jahren untersucht.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and effectiveness has been studied in women aged 18 to 45 years.","=","=","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"302","302","44875","Google","1","1","0.928244590759277","26371","Deepl","0.7825423","0.9285714","0.8311638","Seine Sicherheit und Wirksamkeit wurde bei Frauen im Alter von 18 bis 45 Jahren untersucht.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and efficacy have been studied in women aged 18 to 45 years.",">",">","""efficacy"" might be better but we do not know the setting (whether controlled or ""real world"")","","=","","""efficacy"" might be better but we do not know the setting (whether controlled or ""real world"")",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"303","303","44875","Google","1","1","0.928244590759277","63380","IBM","0.699752229822191","0.857142857142857","0.801260054111481","Seine Sicherheit und Wirksamkeit wurde bei Frauen im Alter von 18 bis 45 Jahren untersucht.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and efficacy has been studied in women aged 18 to 45 years.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"304","304","7864","CEF","0.782542290036644","0.928571428571429","0.872187435626984","26371","Deepl","0.7825423","0.9285714","0.8311638","Seine Sicherheit und Wirksamkeit wurde bei Frauen im Alter von 18 bis 45 Jahren untersucht.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and effectiveness has been studied in women aged 18 to 45 years.","Its safety and efficacy have been studied in women aged 18 to 45 years.",">",">","","","=","","","<",">",">","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"305","305","7864","CEF","0.782542290036644","0.928571428571429","0.872187435626984","63380","IBM","0.699752229822191","0.857142857142857","0.801260054111481","Seine Sicherheit und Wirksamkeit wurde bei Frauen im Alter von 18 bis 45 Jahren untersucht.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and effectiveness has been studied in women aged 18 to 45 years.","Its safety and efficacy has been studied in women aged 18 to 45 years.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"306","306","26371","Deepl","0.7825423","0.9285714","0.8311638","63380","IBM","0.699752229822191","0.857142857142857","0.801260054111481","Seine Sicherheit und Wirksamkeit wurde bei Frauen im Alter von 18 bis 45 Jahren untersucht.","Its safety and effectiveness have been studied in women aged 18 to 45 years.","Its safety and efficacy have been studied in women aged 18 to 45 years.","Its safety and efficacy has been studied in women aged 18 to 45 years.","=","=","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"307","307","6239","CEF","1","1","0.940896213054657","43250","Google","0.919322715224918","0.928571428571429","0.80541580915451","Hmoglobin ist das Protein in den roten Blutkrperchen, das den Sauerstoff im Krper transportiert.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in red blood cells that carries oxygen around the body.","=","=","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"308","308","6239","CEF","1","1","0.940896213054657","24746","Deepl","0.9193227","0.9285714","0.8054158","Hmoglobin ist das Protein in den roten Blutkrperchen, das den Sauerstoff im Krper transportiert.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in red blood cells that carries oxygen around the body.","=","=","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"309","309","6239","CEF","1","1","0.940896213054657","61755","IBM","0.214465395988663","0.666666666666667","0.636394679546356","Hmoglobin ist das Protein in den roten Blutkrperchen, das den Sauerstoff im Krper transportiert.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in the red blood cells, which transports the oxygen in the body.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"310","310","43250","Google","0.919322715224918","0.928571428571429","0.80541580915451","24746","Deepl","0.9193227","0.9285714","0.8054158","Hmoglobin ist das Protein in den roten Blutkrperchen, das den Sauerstoff im Krper transportiert.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in red blood cells that carries oxygen around the body.","=","=","","","=","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"311","311","43250","Google","0.919322715224918","0.928571428571429","0.80541580915451","61755","IBM","0.214465395988663","0.666666666666667","0.636394679546356","Hmoglobin ist das Protein in den roten Blutkrperchen, das den Sauerstoff im Krper transportiert.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in the red blood cells, which transports the oxygen in the body.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"312","312","24746","Deepl","0.9193227","0.9285714","0.8054158","61755","IBM","0.214465395988663","0.666666666666667","0.636394679546356","Hmoglobin ist das Protein in den roten Blutkrperchen, das den Sauerstoff im Krper transportiert.","Haemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in red blood cells that carries oxygen around the body.","Hemoglobin is the protein in the red blood cells, which transports the oxygen in the body.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"313","313","23740","Deepl","0.7825423","0.9285714","0.8577998","5233","CEF","0.573777409649797","0.827586206896552","0.786016583442688","Die zweite Studie lieferte daher keinen Beweis, das Zidovudin als ein transplazentales Karzinogen wirkt.","The second study thus provided no evidence that zidovudine acts as a transplacental carcinogen.","The second study therefore provided no evidence that zidovudine acts as a transplacental carcinogen.","The second study therefore did not provide evidence that zidovudine acts as a transplacental carcinogen.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"314","314","23740","Deepl","0.7825423","0.9285714","0.8577998","60749","IBM","0.425711086688442","0.758620689655172","0.590491890907288","Die zweite Studie lieferte daher keinen Beweis, das Zidovudin als ein transplazentales Karzinogen wirkt.","The second study thus provided no evidence that zidovudine acts as a transplacental carcinogen.","The second study therefore provided no evidence that zidovudine acts as a transplacental carcinogen.","The second study therefore did not provide evidence that zidovudine acts as a transplazental carcinogen.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
